userId,filmId,pref
32000,169031,3
76818,169031,3
83483,169031,2
56047,169031,1
119376,169031,1
28099,169034,1
52646,169034,1
80599,169034,1
94535,169034,1
12355,169036,2
93516,169036,2
99678,169036,2
109738,169038,10
106105,169044,4
74013,169044,1
67313,169046,4
80737,169046,2
134532,169048,3
79159,169048,2
102701,169048,2
109747,169053,3
121114,169053,2
14701,169054,1
26319,169054,1
54753,169054,1
73882,169054,1
94512,169054,1
126715,169056,3
87364,169056,2
26990,169058,6
76099,169058,1
113750,169058,1
23524,169060,10
126687,169060,8
110124,169060,2
31896,169060,1
54113,169060,1
109414,169061,10
15523,169061,9
6712,169061,6
40863,169061,6
60063,169061,5
25865,169063,10
41588,169063,10
127563,169063,10
10801,169063,1
63364,169063,1
39195,169064,10
94667,169064,10
124377,169067,3
70422,169072,10
85287,169072,2
52513,169072,1
103227,169072,1
22901,169075,10
42493,169075,9
130757,169075,9
76082,169075,8
53925,169075,7
33060,169076,10
94953,169076,5
57416,169076,3
135281,169076,2
49958,169077,6
94902,169077,6
51540,169077,5
76082,169077,5
53249,169078,1
56601,169080,5
22499,169080,4
50148,169080,2
132780,169084,3
77093,169086,7
115110,169086,6
73128,169086,5
17137,169086,4
28353,169086,4
41597,169087,8
37735,169087,7
89701,169087,3
70144,169091,10
87724,169091,10
119699,169091,10
59923,169091,8
123714,169092,10
72402,169097,5
70031,169102,1
113264,169102,1
34520,169104,1
74989,169108,10
46095,169108,9
104976,169109,4
97436,169109,3
28869,169109,2
36009,169109,2
51860,169109,2
46461,169110,10
64797,169110,10
22801,169116,1
26907,169116,1
38818,169116,1
46141,169116,1
57640,169116,1
96996,169118,10
79732,169121,10
28781,169121,5
95592,169121,4
96095,169121,2
105793,169121,2
94861,169123,10
134477,169123,1
116978,169127,7
119900,169127,7
77377,169127,5
4990,169128,1
27274,169128,1
43361,169128,1
114133,169128,1
120286,169128,1
38466,169131,1
124409,169131,1
8908,169133,3
40548,169133,3
2509,169133,1
101282,169133,1
104583,169134,10
86915,169134,1
133145,169135,7
19319,169135,5
43981,169135,3
27187,169137,10
117252,169137,10
32690,169137,9
64459,169137,9
38038,169137,8
77828,169138,4
34977,169139,10
87949,169141,3
28258,169143,4
30032,169146,3
21934,169146,2
57412,169146,2
74362,169146,2
84763,169146,2
80545,169147,5
2200,169149,2
35658,169150,10
129494,169153,4
129753,169153,1
47135,169157,6
103011,169157,5
112661,169157,5
52172,169164,10
6605,169164,1
28820,169164,1
36560,169164,1
43214,169164,1
103647,169168,4
1771,169171,4
114514,169171,3
130464,169171,1
12961,169174,10
93651,169174,10
40266,169174,5
24564,169174,1
65953,169174,1
115519,169177,10
43147,169178,8
116811,169178,8
130953,169178,8
40937,169178,7
55650,169178,6
27332,169179,7
113570,169183,10
10422,169184,10
11126,169184,10
24119,169184,10
39764,169184,10
42944,169184,10
81589,169185,5
129047,169188,8
80660,169188,5
18922,169188,2
111074,169188,2
111500,169188,2
134951,169190,3
13543,169190,1
128894,169192,5
130400,169196,7
78455,169196,6
40096,169196,5
67366,169196,5
21619,169197,7
101994,169199,3
122782,169202,2
8993,169205,6
66129,169205,5
108152,169205,5
88262,169205,4
108318,169207,6
116784,169207,1
45945,169210,7
74385,169210,6
127705,169216,2
34863,169219,1
49622,169221,10
73046,169222,10
80756,169223,10
52283,169224,10
102549,169225,6
3260,169225,5
84765,169225,5
103973,169228,2
47092,169228,1
124705,169228,1
91868,169230,10
46531,169233,2
98866,169234,10
43157,169234,5
26432,169234,1
89474,169234,1
14762,169237,1
21839,169237,1
50790,169237,1
87129,169237,1
131439,169237,1
91127,169239,10
5165,169240,10
40053,169240,10
58981,169242,4
10583,169243,10
57298,169243,10
116427,169246,8
72005,169246,4
53894,169249,1
87451,169251,5
39992,169251,3
5813,169251,2
11925,169251,2
71028,169251,2
90280,169252,7
113575,169252,2
8257,169252,1
26333,169253,1
87099,169254,8
122868,169254,8
60860,169254,7
76504,169254,7
78683,169254,7
76082,169255,7
72351,169255,6
13535,169257,1
98378,169258,10
2478,169258,1
3022,169258,1
19054,169258,1
19224,169258,1
49376,169261,10
65610,169261,10
91997,169261,8
61416,169261,3
21693,169263,8
49714,169263,8
110738,169263,7
115342,169263,7
105386,169263,6
10675,169267,10
14773,169267,10
30142,169267,10
42326,169267,10
57250,169267,10
2220,169272,4
6542,169272,1
28360,169272,1
31742,169272,1
87914,169272,1
99138,169273,1
129475,169273,1
45710,169274,5
52571,169274,5
27326,169274,4
18652,169275,5
62227,169276,10
87914,169276,10
8350,169281,5
70259,169281,1
108088,169283,5
124009,169283,1
112150,169284,10
120785,169284,10
45768,169285,5
124008,169287,10
76876,169292,10
115761,169292,10
102917,169292,9
89474,169292,8
72351,169292,6
10825,169293,10
64745,169293,10
70925,169293,10
32700,169293,5
90098,169296,5
108459,169300,1
62607,169304,6
118045,169306,2
122913,169306,2
19181,169306,1
126717,169306,1
26365,169313,10
15809,169313,4
16011,169313,4
68043,169313,3
100667,169313,3
25319,169315,5
114979,169317,10
15180,169317,3
72351,169319,6
89033,169319,6
34566,169323,5
47155,169323,5
62432,169323,5
72728,169323,5
83260,169323,5
52683,169325,5
58860,169325,3
32000,169328,7
8897,169328,3
7682,169328,2
15648,169328,2
25066,169328,2
67217,169331,1
76082,169331,1
87914,169331,1
69685,169333,9
37714,169333,2
26064,169334,7
83811,169334,7
107238,169334,7
131898,169334,7
54267,169334,6
10617,169336,8
36174,169336,7
123167,169336,7
7796,169336,6
48996,169336,6
80586,169338,10
96607,169338,8
105014,169338,6
120850,169338,6
134681,169338,6
50904,169339,9
44717,169339,7
52172,169339,5
41294,169339,4
29914,169340,8
4776,169342,7
8115,169344,10
20693,169344,10
35393,169344,10
127776,169344,10
108403,169344,9
72664,169345,9
102662,169345,5
135222,169345,5
113899,169345,4
62748,169345,3
64610,169346,9
112559,169346,6
47042,169346,5
22411,169346,1
114211,169346,1
75588,169347,4
64286,169348,1
119490,169348,1
128775,169348,1
15064,169349,7
20672,169349,7
26817,169349,7
13040,169349,5
62699,169349,5
111764,169350,10
89474,169350,2
6551,169352,8
40256,169352,8
81207,169352,8
133282,169352,7
14984,169352,6
107337,169354,2
82272,169354,1
70137,169356,10
118330,169356,9
119900,169356,9
98241,169365,2
66344,169366,1
37710,169367,9
98038,169369,5
81400,169372,5
22346,169372,3
55797,169374,10
95445,169374,10
118088,169374,1
6977,169376,5
46694,169376,5
27546,169377,7
57759,169381,8
4458,169381,3
26906,169381,3
8906,169381,1
91815,169381,1
52096,169385,2
94535,169385,2
100525,169385,2
128630,169386,6
56276,169388,10
90280,169388,6
87914,169391,1
16575,169392,1
84752,169395,7
113073,169396,7
47135,169396,6
103011,169396,2
127458,169399,7
64380,169399,6
77480,169399,6
89929,169399,4
110158,169399,2
59996,169403,5
87914,169404,1
44717,169406,9
75723,169406,9
81552,169406,8
59596,169407,9
88665,169407,4
21519,169410,1
2296,169411,10
46033,169411,10
43729,169414,1
65262,169414,1
96255,169414,1
125135,169414,1
134637,169414,1
44929,169415,8
62659,169415,8
121093,169415,8
59397,169415,7
132508,169415,6
82766,169416,8
16339,169416,5
92538,169416,5
125058,169416,5
18193,169416,2
10380,169420,10
14219,169420,10
31648,169420,10
51635,169420,10
88440,169420,10
55869,169421,4
50604,169423,6
26555,169427,3
17249,169427,1
29286,169427,1
57947,169427,1
72583,169427,1
68359,169429,5
58210,169429,1
56792,169430,7
74270,169430,6
127458,169430,5
62578,169431,10
79915,169431,10
96961,169431,10
95752,169431,9
32120,169440,9
90490,169440,7
16359,169445,2
72351,169451,4
114863,169451,2
670,169452,2
58765,169456,3
67217,169456,2
602,169457,10
27332,169457,10
28917,169457,10
38213,169457,10
51211,169457,10
70213,169463,5
22327,169465,9
1670,169466,10
10767,169466,10
14689,169466,10
15813,169466,10
30440,169466,10
85608,169467,1
22149,169469,5
119440,169470,10
96656,169472,10
1695,169473,5
13389,169473,5
51429,169473,5
654,169475,10
63059,169479,2
11587,169483,1
38734,169483,1
70204,169483,1
111180,169483,1
123208,169483,1
112,169485,9
77440,169485,8
111534,169486,10
7373,169488,6
17518,169488,6
19158,169488,6
43385,169488,6
91175,169488,6
87542,169489,5
104166,169489,5
117066,169489,4
15123,169489,2
12276,169492,2
85106,169498,5
1174,169498,2
22382,169498,2
23341,169498,2
41674,169498,2
28869,169499,6
129237,169499,6
89474,169501,4
59596,169504,6
78392,169505,5
87634,169505,3
4408,169505,1
62060,169508,6
30207,169508,5
115696,169508,5
98873,169509,1
121177,169511,6
41075,169511,3
107337,169511,2
26192,169512,10
131842,169512,3
118949,169514,9
12201,169514,8
53207,169514,8
98108,169514,8
87538,169516,10
83066,169516,9
52070,169516,8
16090,169516,6
38933,169516,6
51412,169519,9
25016,169519,6
131792,169519,5
128163,169519,4
73168,169519,3
12142,169521,5
108138,169521,5
66158,169521,4
84551,169521,2
134353,169524,2
53870,169524,1
76953,169524,1
130423,169524,1
9506,169528,6
58531,169528,4
51755,169528,3
82520,169528,3
112545,169528,3
12172,169531,5
26648,169533,1
28099,169533,1
28206,169533,1
30408,169533,1
79450,169533,1
115462,169534,7
4590,169534,1
16970,169534,1
18286,169534,1
38171,169534,1
120520,169535,3
46303,169538,10
58976,169538,10
83683,169538,10
124744,169538,10
1730,169538,7
12022,169539,2
22330,169539,2
71886,169543,5
112749,169543,1
61436,169544,10
86622,169545,3
86113,169545,2
77576,169551,10
50343,169551,5
27332,169555,2
120239,169556,1
6396,169557,10
112942,169557,9
31963,169557,8
134790,169557,8
110581,169557,7
72319,169559,3
37529,169564,10
37710,169564,10
30426,169564,6
61262,169564,6
42382,169565,8
30743,169570,3
55417,169570,3
17978,169570,2
53605,169570,2
54907,169570,2
116061,169571,6
80902,169573,10
23956,169573,1
67013,169573,1
68526,169573,1
77884,169573,1
101562,169575,8
78376,169575,6
2617,169576,1
38421,169576,1
65136,169576,1
94166,169576,1
119137,169576,1
39975,169577,8
129458,169577,5
75507,169577,2
58765,169579,10
78392,169579,10
107092,169579,1
127227,169582,3
76082,169582,2
25227,169585,10
77472,169585,1
92181,169585,1
120292,169585,1
106924,169586,1
94189,169587,10
51412,169592,8
130802,169593,6
86431,169594,9
113073,169594,8
66391,169594,6
23333,169596,2
50499,169597,2
67217,169601,2
55271,169607,5
65878,169607,5
96438,169607,5
126935,169607,5
109738,169609,9
99115,169609,7
22215,169609,4
39365,169609,1
101156,169615,7
23541,169615,4
1926,169619,8
26033,169621,10
32469,169621,10
46045,169621,10
54760,169621,10
83000,169621,10
61420,169622,4
35374,169626,10
51412,169626,10
3617,169626,9
9008,169626,9
10617,169626,9
69830,169628,10
20510,169629,10
108794,169629,10
114616,169629,8
14564,169629,7
18623,169629,7
19630,169631,10
88440,169631,10
12124,169632,1
19526,169632,1
87949,169632,1
63609,169634,2
130834,169635,10
88952,169644,10
81552,169647,10
131190,169647,10
74492,169648,7
85372,169650,5
31027,169651,5
79211,169651,3
27824,169651,1
90204,169656,9
78392,169656,8
103232,169656,7
107682,169656,7
19517,169656,5
94535,169657,1
127227,169660,2
824,169661,7
25208,169665,10
121408,169669,6
92042,169674,9
131330,169674,9
88016,169674,8
27576,169674,4
101775,169674,4
3784,169676,8
104156,169676,5
52283,169676,2
74013,169679,7
33639,169680,8
113395,169680,2
95028,169682,1
8419,169685,10
21416,169685,8
28672,169685,8
115790,169685,8
69062,169685,6
14988,169687,4
61262,169687,4
89033,169687,3
27549,169690,10
39080,169690,10
39582,169690,10
78884,169690,10
79262,169690,10
107872,169691,3
41675,169691,1
108318,169691,1
88,169692,6
39561,169692,4
77443,169692,4
18861,169692,2
58809,169692,2
116174,169699,10
74334,169699,6
108254,169700,5
18668,169700,3
72583,169700,3
380,169701,1
4538,169701,1
31035,169701,1
61327,169701,1
64109,169701,1
72351,169709,2
42350,169711,6
106681,169715,8
33639,169718,10
91657,169718,9
108318,169720,7
134662,169721,9
38214,169721,3
20773,169722,2
37383,169722,2
63924,169722,2
19471,169722,1
33069,169723,3
81948,169723,1
77273,169726,1
2504,169733,1
13074,169733,1
15734,169733,1
47541,169733,1
48845,169733,1
81538,169739,7
49803,169739,5
24024,169739,4
251,169741,6
121769,169742,6
84752,169742,5
15975,169744,1
45435,169744,1
80877,169744,1
66905,169745,5
67067,169746,9
130757,169746,9
90550,169746,3
52701,169746,2
13148,169746,1
47092,169755,2
43795,169757,3
110164,169757,2
15648,169758,8
102701,169758,6
81711,169758,4
126991,169758,4
59399,169758,3
38537,169762,6
96746,169762,6
90856,169762,5
75863,169762,4
59131,169762,3
44396,169764,7
121104,169764,6
42538,169770,6
57763,169770,6
84390,169770,6
86733,169770,6
107304,169770,6
2867,169771,8
82272,169771,7
85983,169771,7
124781,169771,7
22361,169771,3
5912,169772,9
86431,169772,6
76082,169772,5
98086,169775,1
62613,169780,9
19369,169780,8
127188,169780,5
67260,169780,2
81024,169780,2
47899,169781,10
74188,169781,10
37936,169781,7
97810,169781,1
128748,169784,8
31302,169784,3
35818,169784,3
54485,169786,1
90988,169786,1
83737,169792,9
39555,169793,1
5559,169795,2
29784,169795,2
28297,169795,1
83428,169795,1
87553,169795,1
12099,169798,5
85632,169799,10
48248,169800,10
30831,169801,8
67218,169801,7
46965,169801,6
100667,169801,5
32346,169805,5
27332,169805,2
78203,169806,6
90280,169808,7
74832,169808,5
41446,169811,7
78293,169811,7
93532,169811,7
132751,169811,6
110031,169813,10
74060,169815,9
114807,169815,9
119045,169815,9
122472,169815,7
93555,169815,6
44717,169816,10
57814,169818,10
63139,169818,6
39486,169818,2
63526,169818,2
134384,169818,2
85857,169819,7
30677,169819,2
61436,169822,5
11900,169824,10
32684,169829,6
90306,169829,1
131923,169829,1
122549,169835,3
113395,169835,2
29646,169841,10
7348,169842,10
45772,169842,10
54450,169842,10
109476,169842,10
117110,169842,10
69273,169845,1
63372,169850,8
7490,169853,5
44486,169857,5
118175,169863,4
66344,169863,2
112453,169863,1
24402,169864,3
7777,169865,10
40763,169865,10
58822,169865,10
59618,169865,10
76099,169865,10
95876,169871,6
42964,169871,4
70523,169872,4
70324,169874,7
85580,169874,2
6515,169882,10
42127,169882,10
54847,169882,10
75417,169882,10
122078,169882,10
4667,169883,4
33639,169883,3
61818,169885,4
6753,169885,2
98489,169890,7
24402,169890,5
18097,169896,8
54597,169896,6
87485,169900,4
127227,169900,4
119434,169902,6
83082,169902,3
102281,169902,3
63804,169902,2
117540,169902,2
58765,169903,1
51755,169905,6
12915,169906,2
28714,169906,2
41416,169906,2
41745,169906,2
44396,169906,2
23052,169907,2
27635,169907,2
62009,169907,2
133691,169908,3
2899,169910,10
42269,169910,10
46724,169910,10
58483,169910,10
59745,169910,10
57515,169915,3
34050,169920,10
70615,169920,4
61261,169923,5
116762,169923,4
98459,169923,2
93285,169927,10
126081,169927,10
131097,169927,9
7228,169927,8
15331,169927,8
120182,169928,7
19418,169928,2
114810,169932,2
5113,169940,1
62025,169942,10
37379,169942,8
120553,169942,8
125557,169943,6
69152,169945,5
1369,169945,2
120880,169945,1
14615,169947,2
3000,169948,8
834,169948,7
43141,169948,7
47403,169948,7
67111,169948,7
30166,169949,4
6408,169949,3
26250,169949,3
35244,169949,3
64351,169949,3
4597,169950,7
67270,169950,7
83716,169950,6
92240,169950,6
13248,169950,5
58425,169951,10
47135,169953,10
122351,169953,10
10617,169953,9
41343,169955,10
20171,169955,1
35899,169955,1
46716,169955,1
51632,169955,1
5429,169956,4
64193,169956,4
88504,169956,2
94165,169956,1
56792,169957,10
64679,169957,3
53688,169958,5
14332,169958,3
128317,169958,3
119200,169959,8
114979,169959,7
3452,169959,5
21182,169959,5
120182,169959,5
29799,169961,10
16544,169961,8
7868,169961,6
85659,169961,6
130712,169961,6
105878,169962,10
24949,169962,6
27546,169962,4
48326,169963,4
39211,169963,3
51661,169963,3
89701,169965,8
71873,169965,4
58765,169966,6
88351,169973,1
14021,169977,10
55605,169977,10
122298,169977,10
22251,169977,9
30563,169977,9
117413,169980,1
102159,169982,8
22499,169982,7
19318,169985,8
13145,169985,7
64034,169985,6
594,169985,5
82775,169985,5
96656,169989,10
78510,169990,6
426,169990,1
21080,169990,1
32509,169990,1
47257,169990,1
81344,169993,1
95231,169993,1
106458,169993,1
18780,169994,3
45047,169995,8
54694,169995,8
127752,169995,6
54205,169995,1
116831,169996,10
9909,170000,10
106105,170000,10
64101,170000,9
90748,170000,8
22724,170000,7
22499,170001,1
9,170003,10
34130,170003,10
46058,170003,10
60056,170003,10
76636,170003,10
4017,170004,2
77638,170006,10
56533,170008,9
39307,170008,8
60889,170008,4
127257,170008,3
51632,170008,1
71233,170009,10
100525,170010,2
77954,170011,10
108416,170011,10
116174,170013,5
60359,170013,4
94074,170016,2
15187,170018,10
33224,170018,10
35557,170018,10
46439,170018,10
50996,170018,10
106976,170019,9
68332,170025,2
33285,170027,8
72351,170027,8
26615,170032,6
133942,170034,9
105394,170034,8
26703,170034,7
29542,170034,6
106137,170034,5
89784,170036,4
43322,170036,3
107041,170037,2
10194,170042,10
13250,170042,10
28450,170042,10
32849,170042,10
48758,170042,10
89789,170043,10
22499,170043,5
76040,170043,2
37654,170043,1
58422,170043,1
87914,170044,3
9580,170044,2
11325,170044,2
42308,170044,2
71036,170044,1
87454,170051,7
122920,170051,7
129056,170052,9
120910,170053,10
96720,170053,9
133691,170053,7
11301,170056,10
33639,170057,8
22499,170060,10
26128,170065,7
75259,170065,7
117853,170065,7
11063,170065,6
72609,170065,4
127227,170066,10
30849,170066,9
127424,170066,9
40162,170066,8
40641,170069,1
35218,170077,5
46129,170078,10
106743,170078,2
13148,170078,1
76550,170078,1
16656,170086,8
29546,170086,8
34631,170086,8
76319,170086,8
89735,170086,8
84752,170088,7
96180,170090,1
79151,170091,2
106620,170091,2
125824,170091,2
106394,170094,6
87901,170094,5
84988,170094,4
132546,170094,4
72351,170111,5
6064,170113,10
42359,170113,10
44861,170113,10
69480,170113,10
118531,170113,10
41753,170117,10
39954,170119,4
33639,170127,10
59565,170128,6
95028,170130,8
66631,170130,7
27761,170130,6
16030,170130,5
9755,170130,4
79128,170131,5
32680,170131,3
45464,170131,3
63804,170131,3
75801,170131,3
80475,170134,7
95082,170134,7
10165,170134,6
21760,170134,6
45016,170134,6
107092,170139,9
62948,170140,8
67773,170140,6
46941,170140,4
15180,170140,3
46215,170140,1
123294,170141,3
52496,170142,10
85427,170142,10
116056,170142,10
1247,170142,9
85908,170142,8
87914,170145,1
131976,170146,2
16651,170149,1
67393,170149,1
88710,170149,1
89540,170149,1
26220,170150,7
79127,170150,7
56792,170152,5
90235,170152,5
102749,170152,5
129889,170152,5
34012,170153,10
16431,170153,7
5206,170153,6
564,170153,5
99997,170153,5
58422,170155,9
29677,170155,7
109762,170155,6
54572,170155,4
78203,170155,4
103887,170162,9
15183,170162,1
63062,170162,1
97215,170163,10
58155,170164,10
48285,170164,9
97490,170164,6
70400,170164,5
134,170165,5
21370,170167,8
42134,170168,8
103862,170170,10
129898,170174,2
87793,170174,1
74935,170175,6
82152,170175,6
1385,170175,5
70504,170175,5
78045,170175,5
43030,170178,8
4829,170178,7
79045,170178,7
32474,170178,6
105996,170178,6
85206,170180,9
49781,170185,5
127800,170185,4
126479,170185,3
95236,170185,2
100435,170186,5
95187,170188,10
34768,170188,8
43781,170188,8
87553,170188,8
2559,170188,7
10281,170189,5
60538,170190,10
79732,170190,10
36811,170190,8
47635,170190,8
73763,170190,8
119193,170192,1
52283,170193,9
4094,170193,6
129237,170193,5
1653,170196,10
6335,170196,10
12438,170196,10
12462,170196,10
15827,170196,10
58858,170197,8
16629,170197,6
848,170199,5
56792,170200,10
495,170201,1
14831,170201,1
41675,170201,1
65459,170201,1
73214,170201,1
50797,170204,10
90280,170208,3
129237,170210,6
83926,170210,4
46122,170212,1
39407,170213,1
103884,170214,10
61436,170214,9
8590,170215,10
33357,170215,10
63111,170215,10
122930,170215,10
44207,170220,1
61436,170223,6
56423,170223,2
113834,170223,2
77615,170224,6
61277,170226,2
6865,170226,1
23153,170226,1
30652,170226,1
43756,170226,1
5692,170228,10
122590,170228,10
96254,170228,6
22499,170228,5
29915,170228,5
20877,170236,1
38108,170245,3
121556,170246,5
38154,170247,9
5852,170247,8
18099,170247,7
33533,170247,7
130629,170247,7
84626,170248,4
25156,170248,3
52832,170248,2
73504,170248,2
97839,170248,1
12826,170250,6
98058,170250,5
11894,170250,3
118617,170251,10
19318,170252,5
94141,170252,1
4798,170253,7
84629,170259,7
120599,170259,5
122782,170259,3
62181,170259,1
90280,170259,1
69128,170260,1
84415,170260,1
88547,170260,1
133995,170260,1
97018,170262,10
43443,170263,10
131976,170263,10
124645,170263,2
618,170267,4
59785,170267,3
72836,170267,3
49137,170268,8
116886,170268,2
129357,170268,2
12124,170269,1
3068,170270,5
124143,170270,4
14985,170270,3
70185,170273,1
12621,170274,6
52976,170274,3
44709,170276,7
22106,170276,5
24867,170276,5
13302,170281,1
78912,170281,1
1369,170286,9
126991,170286,8
2220,170286,5
42567,170286,3
94141,170286,2
56792,170288,8
49421,170288,7
89742,170288,7
93389,170288,6
97239,170288,6
134044,170294,5
77443,170297,10
97570,170297,4
11307,170297,1
102802,170297,1
111742,170297,1
33639,170298,4
89033,170298,4
56579,170298,2
108318,170298,2
53582,170300,3
46892,170301,10
22669,170303,10
52423,170305,8
340,170305,5
130757,170305,5
87133,170305,4
116174,170306,5
99717,170309,10
14949,170312,1
47759,170312,1
60832,170312,1
61657,170312,1
66158,170312,1
9557,170313,1
123549,170313,1
63405,170316,8
88003,170321,1
90280,170328,1
46771,170329,9
51518,170330,3
29284,170330,1
69076,170338,9
9486,170338,8
45527,170338,8
11062,170338,6
63592,170338,6
127227,170347,10
52238,170349,8
46552,170349,7
94818,170349,7
90254,170349,6
129798,170349,6
31003,170350,8
10319,170351,10
79948,170351,10
103662,170351,10
4813,170351,9
83683,170351,9
72351,170352,5
20137,170353,8
66787,170353,6
43071,170353,4
56792,170355,9
68035,170356,10
117556,170356,10
42989,170356,7
64828,170356,6
121900,170356,6
2526,170358,6
93540,170358,6
82272,170358,5
130538,170358,5
59594,170358,1
34172,170360,9
39911,170360,9
107462,170360,9
118557,170360,9
133058,170360,9
71873,170361,1
52013,170366,1
38853,170367,5
39107,170368,2
114282,170368,2
72340,170370,7
9139,170371,4
123708,170371,4
123343,170371,3
106266,170371,2
122958,170371,2
54822,170375,3
49024,170377,10
24741,170377,9
85511,170377,9
88365,170377,9
107946,170377,9
80448,170379,7
57827,170379,6
4985,170379,5
55650,170379,4
128049,170379,4
19491,170380,10
21253,170380,9
73257,170380,9
58158,170380,8
116061,170381,10
133746,170382,9
28224,170382,2
83443,170382,2
120283,170382,2
26907,170382,1
82216,170389,10
110510,170389,10
23537,170390,10
121114,170392,1
7876,170394,7
8171,170394,7
118136,170394,7
3276,170394,6
15523,170394,6
38100,170396,3
114062,170398,1
61064,170399,4
114078,170403,8
86952,170403,7
89268,170403,7
133729,170403,7
8607,170403,6
48369,170407,6
81552,170407,6
113264,170407,5
35850,170410,10
74498,170413,10
19644,170413,3
47092,170414,3
24402,170416,6
61436,170416,5
17611,170418,10
40226,170418,10
104624,170418,9
56156,170418,8
71269,170418,4
2930,170422,10
19574,170422,7
132051,170422,6
46637,170422,5
43419,170422,4
71285,170423,6
79995,170423,5
112715,170423,5
89735,170424,4
114573,170426,5
33639,170429,3
67922,170431,8
109747,170433,8
44120,170433,7
69616,170433,4
129003,170433,4
73731,170433,1
39018,170435,10
91793,170435,10
128748,170435,10
20119,170435,6
106242,170435,1
131976,170436,6
117880,170438,6
97904,170438,5
10485,170438,4
64695,170438,4
78046,170438,4
76082,170440,6
76099,170440,6
96454,170442,4
98803,170442,3
130100,170442,3
100939,170444,10
39572,170444,7
109792,170444,2
130756,170444,2
58619,170453,6
13079,170453,5
84752,170453,5
62929,170455,8
99848,170455,1
19517,170457,7
133145,170457,7
76897,170457,6
7991,170457,5
59596,170457,5
18686,170458,8
82198,170458,7
33308,170458,6
4359,170458,5
18099,170458,5
11555,170461,10
13573,170461,10
66943,170461,10
90204,170461,10
74411,170463,10
80925,170464,1
6958,170467,10
10149,170467,9
99232,170467,6
113395,170469,2
120589,170470,10
60997,170471,4
91491,170472,5
108254,170472,5
46516,170472,4
31077,170474,5
96345,170474,4
50448,170480,10
34495,170480,9
2482,170480,1
78564,170480,1
93337,170480,1
134641,170482,7
54267,170482,6
13137,170482,2
50137,170484,5
65632,170484,5
83566,170484,5
135078,170484,5
86139,170484,1
61514,170489,2
133929,170489,2
33646,170490,6
55354,170490,6
69390,170490,6
77867,170490,6
86213,170490,6
128517,170494,8
128549,170499,3
27474,170501,1
123999,170501,1
131379,170501,1
36460,170502,1
96833,170502,1
98499,170502,1
97952,170504,10
40727,170504,9
73051,170504,9
98977,170504,9
126902,170504,9
64695,170505,2
31494,170505,1
39555,170505,1
88915,170505,1
35197,170509,1
32352,170510,6
127758,170510,1
25044,170512,5
22499,170512,3
31620,170514,6
26677,170514,3
6424,170515,10
81797,170518,6
104191,170518,5
39394,170518,2
18026,170523,10
76189,170523,10
15427,170524,10
47002,170524,10
61433,170528,10
131976,170528,6
21732,170532,1
114078,170538,9
45496,170538,7
83068,170538,7
14135,170538,6
27135,170538,5
113395,170539,1
50805,170543,1
27973,170548,2
52843,170550,8
89735,170550,8
33926,170550,7
31935,170550,5
61614,170550,5
127101,170553,8
24447,170553,7
80783,170553,5
8671,170553,2
39555,170555,9
100580,170558,6
16170,170560,1
44318,170562,10
68872,170568,5
95536,170568,2
74061,170568,1
98280,170568,1
104057,170568,1
72172,170570,10
82360,170570,10
108804,170570,10
88190,170570,7
105913,170570,6
32955,170571,1
108241,170571,1
56132,170572,2
7415,170572,1
10905,170572,1
14904,170572,1
73045,170572,1
39222,170574,1
48674,170574,1
101286,170574,1
71655,170577,1
11668,170582,7
78942,170582,5
114062,170582,1
78392,170583,7
33951,170583,5
93710,170583,3
46122,170583,1
90075,170583,1
20995,170584,10
9539,170584,9
80230,170584,9
100772,170584,9
130292,170584,8
24402,170586,3
42918,170588,6
49360,170588,6
56110,170588,1
76494,170588,1
100097,170588,1
40980,170589,10
114709,170589,10
1486,170592,10
20336,170592,10
28258,170592,8
130900,170592,8
133050,170592,7
82956,170593,10
65108,170593,7
90280,170593,3
81768,170597,1
133199,170599,6
127196,170599,2
68357,170599,1
69968,170599,1
91277,170599,1
3001,170602,1
28435,170602,1
52847,170602,1
112842,170602,1
123259,170602,1
101452,170603,6
101331,170603,5
94250,170603,4
85372,170603,3
73016,170604,9
58034,170604,7
102674,170604,7
27800,170604,5
111919,170604,4
40510,170607,10
38205,170610,6
134124,170610,5
8294,170611,10
4549,170613,1
4392,170614,8
25753,170617,10
85657,170617,10
30070,170619,2
71925,170619,1
110904,170619,1
43250,170620,5
14005,170621,2
55154,170621,2
16786,170621,1
10552,170624,1
36839,170624,1
73521,170624,1
93277,170624,1
20119,170625,3
70018,170626,2
34007,170626,1
59919,170626,1
72728,170626,1
118652,170628,5
93167,170630,3
4094,170630,2
9092,170630,1
10401,170630,1
18516,170630,1
20818,170633,7
128268,170633,6
110195,170633,5
58780,170633,4
60194,170633,4
56798,170634,3
2176,170641,10
22499,170641,10
67835,170641,10
117252,170641,10
43804,170642,4
14612,170643,2
47331,170643,2
98591,170646,7
111064,170647,7
97544,170651,8
113570,170653,10
11024,170653,3
91860,170653,1
110371,170654,10
116703,170656,9
43330,170657,4
77443,170659,10
14721,170659,6
72864,170659,5
76844,170659,4
5393,170661,6
7367,170661,5
20217,170661,5
11881,170661,3
46034,170661,3
5395,170667,2
29159,170667,1
24319,170673,9
47495,170673,9
115613,170673,9
131004,170673,9
2296,170673,8
8514,170674,5
87268,170674,5
92140,170676,4
128879,170679,6
4582,170679,5
52283,170680,2
