filmId,mean,sum
170634,3.0,3
170641,10.0,40
170642,4.0,4
170643,2.0,4
170646,7.0,7
170647,7.0,7
170651,8.0,8
170653,4.666666666666667,14
170654,10.0,10
170656,9.0,9
170657,4.0,4
170659,6.25,25
170661,4.4,22
170667,1.5,3
170673,8.8,44
170674,5.0,10
170676,4.0,4
170679,5.5,11
170680,2.0,2
170681,1.0,6
170682,5.846153846153846,76
170683,5.0,25
170685,4.0,4
170687,5.0,20
170692,5.25,84
170693,10.0,20
170698,6.0,6
170699,4.333333333333333,13
170703,3.5,7
170706,6.5,13
170708,4.5,9
170710,7.625,61
170711,5.0,5
170713,4.875,78
170715,1.0,1
170718,6.0,6
170720,5.0,5
170724,1.0,5
170728,2.75,11
170729,10.0,10
170730,5.666666666666667,34
170732,6.333333333333333,38
170733,3.0,3
170736,8.0,24
170739,8.090909090909092,89
170740,3.0,3
170743,6.0,12
170745,4.333333333333333,13
170746,2.0,2
170747,6.0,12
170748,7.0,7
170760,10.0,40
170761,8.75,140
170769,1.0,1
170771,1.5,3
170772,2.75,11
170775,2.3157894736842106,44
170776,4.0,4
170777,1.0,1
170778,8.636363636363637,95
170780,3.0,9
170785,4.0,4
170788,1.25,5
170791,5.714285714285714,40
170793,3.0,6
170796,1.0,1
170797,5.4,27
170800,5.5,33
170802,6.0,6
170804,6.0,6
170805,7.0,14
170807,2.25,9
170810,5.0,5
170811,3.0,9
170813,3.0,24
170815,8.774193548387096,272
170816,6.0,18
170817,10.0,10
170818,6.0,12
170820,9.0,9
170821,2.0,16
170822,4.0,4
170824,4.0,8
170828,8.0,8
170829,9.0,9
170830,1.0,1
170831,1.0,1
170834,3.0,6
170839,9.0,9
170840,3.3333333333333335,10
170842,1.0,2
170850,6.333333333333333,19
170851,10.0,40
170853,5.0,5
170856,9.5,19
170860,7.333333333333333,22
170866,2.25,18
170868,7.2,36
170874,9.0,9
170876,4.5,9
170882,2.0,2
170883,9.25,37
170884,6.5,13
170885,4.0,8
170888,2.0,6
170890,10.0,10
170891,5.5,11
170896,6.333333333333333,19
170897,3.0,3
170899,3.0,3
170900,3.823529411764706,65
170904,1.0,8
170907,1.0,1
170908,1.7692307692307692,23
170911,1.0,24
170912,9.0,18
170914,3.0,3
170918,3.5,7
170919,1.0,1
170925,6.0,6
170941,1.4285714285714286,20
170944,7.0,7
170946,1.0,2
170947,5.0,20
170948,5.0,10
170950,6.633928571428571,743
170951,1.5714285714285714,11
170952,1.0,1
170955,6.4,32
170957,4.0,4
170964,1.0,1
170965,4.0,8
170967,6.0,42
170971,5.525,221
170972,6.0,6
170974,4.666666666666667,14
170975,3.0,27
170976,3.0,3
170978,2.5,5
170979,3.0,6
170981,10.0,10
170985,9.8125,157
170986,5.888888888888889,53
170987,5.4,27
170989,7.75,31
170994,5.0,5
170995,2.0,2
170998,10.0,10
170999,6.5,13
171000,10.0,20
171002,2.4,48
171004,7.0,7
171009,3.0,3
171015,2.0,2
171018,6.333333333333333,19
171030,7.6,114
171035,10.0,10
171038,3.0,6
171048,6.0,12
171052,10.0,10
171053,5.5,11
171056,6.5,13
171065,2.0,2
171070,6.0,12
171072,5.111111111111111,46
171076,5.911764705882353,201
171084,4.0,4
171087,4.8,24
171088,5.5,11
171091,6.0,6
171092,5.0,35
171093,10.0,10
171098,9.5,19
171100,10.0,10
171104,7.0,7
171111,7.0,7
171112,5.5,11
171114,6.5,13
171117,3.890909090909091,214
171118,3.0,3
171122,9.0,27
171124,8.5,17
171125,3.0,3
171129,1.0,1
171132,7.25,29
171133,4.0,4
171134,2.0,2
171136,6.75,27
171138,8.0,8
171141,4.4,22
171144,3.0,3
171146,8.0,8
171156,5.130434782608695,236
171157,4.0,4
171159,2.0,4
171161,3.0,3
171170,1.4285714285714286,10
171172,1.5,6
171176,7.0,14
171177,3.0,9
171180,7.903614457831325,656
171182,5.769230769230769,75
171184,9.0,9
171185,5.0,20
171188,6.0,6
171189,5.5,11
171190,7.0,7
171191,2.0,6
171192,7.333333333333333,22
171195,8.666666666666666,52
171198,3.1666666666666665,19
171200,3.0,6
171206,10.0,10
171208,4.25,17
171211,6.666666666666667,20
171212,2.5,5
171213,5.833333333333333,35
171217,1.0,1
171218,5.666666666666667,17
171219,1.0,4
171224,8.0,8
171226,4.0,4
171227,3.0,12
171232,10.0,60
171236,1.0,1
171238,5.6,28
171239,3.5,7
171242,5.0,5
171243,3.7142857142857144,26
171246,10.0,10
171247,3.0,12
171248,1.2,12
171252,5.0,5
171253,3.263157894736842,62
171254,3.0,3
171259,4.0,8
171262,4.0,12
171263,6.0,6
171264,3.0,15
171265,9.0,9
171267,4.875,39
171270,4.0,4
171271,3.75,15
171274,1.0,2
171277,1.5,3
171282,5.5,11
171285,7.933333333333334,119
171287,2.0,4
171290,10.0,10
171293,5.0,5
171294,9.0,27
171295,1.0,1
171296,1.5,12
171298,1.0,1
171299,7.0,56
171303,5.5,11
171304,6.25,25
171305,5.0,15
171306,3.888888888888889,70
171309,6.7,67
171312,1.0,1
171313,2.0,2
171314,7.0,7
171316,2.0,2
171320,1.0,1
171321,8.0,8
171322,2.8,14
171326,4.0,4
171327,6.0,6
171328,5.0,10
171330,6.0,6
171332,10.0,10
171338,6.555555555555555,59
171340,3.0,3
171342,10.0,10
171343,1.0,1
171346,6.666666666666667,20
171347,5.857142857142857,41
171351,5.533333333333333,83
171352,4.066666666666666,61
171353,6.5,39
171357,1.5,3
171361,5.0,10
171363,8.666666666666666,52
171364,7.333333333333333,66
171365,10.0,20
171368,10.0,10
171372,1.0,2
171374,10.0,30
171376,5.0,20
171383,8.5,17
171389,8.0,8
171390,5.5,11
171395,9.0,9
171397,2.6666666666666665,8
171399,10.0,10
171401,6.0,6
171402,2.3333333333333335,7
171405,3.5,7
171407,5.5,22
171408,7.784313725490196,397
171409,8.5,17
171416,10.0,10
171419,3.4444444444444446,31
171424,1.0,1
171425,1.0,1
171426,6.714285714285714,94
171427,5.5,11
171428,9.0,9
171432,7.0,21
171448,7.0,7
171458,1.8571428571428572,13
171462,4.0,4
171466,5.0,5
171467,2.0,2
171468,10.0,10
171469,3.0,3
171474,4.5,9
171478,1.0,9
171481,4.5,9
171488,4.0,4
171490,2.8,28
171491,2.3333333333333335,7
171492,9.5,95
171493,9.294117647058824,158
171496,4.5,9
171497,2.0,2
171498,2.230769230769231,29
171500,3.8,19
171503,2.0,2
171505,3.111111111111111,28
171509,6.0,6
171510,1.0,1
171512,4.25,17
171513,10.0,20
171516,5.0,5
171517,7.0,21
171518,10.0,10
171519,6.8,170
171521,5.0,5
171522,6.6,33
171524,1.0,1
171530,2.0,6
171531,4.5,9
171534,2.0,14
171535,5.5,22
171537,5.375,43
171542,3.0,3
171543,4.375,35
171544,8.0,8
171550,4.333333333333333,13
171551,1.0,1
171553,10.0,10
171555,2.0,2
171556,4.5,18
171557,10.0,10
171567,1.875,15
171573,1.8275862068965518,53
171574,5.2,26
171576,8.0,8
171577,9.333333333333334,28
171580,9.0,27
171581,2.0,2
171583,7.0,14
171585,1.0,7
171586,6.0,6
171587,6.5,13
171588,2.0,8
171589,2.0,8
171594,1.0,1
171600,10.0,10
171602,1.0,1
171604,8.0,8
171605,7.0,7
171608,5.186046511627907,223
171609,2.5,5
171612,10.0,30
171613,1.0,20
171621,5.0,5
171624,3.0,6
171625,2.0,4
171626,1.0,1
171630,8.0,8
171635,10.0,10
171636,2.25,9
171637,4.0,12
171643,5.75,23
171644,9.0,9
171645,1.0,7
171648,1.0,1
171654,5.0,5
171657,10.0,10
171658,5.25,21
171660,7.5,15
171665,3.8,38
171666,1.0,1
171671,3.125,25
171673,10.0,10
171684,4.0,4
171686,5.0,5
171688,4.571428571428571,64
171689,8.5,102
171691,8.333333333333334,25
171694,6.5,13
171699,6.5,13
171701,1.0,1
171702,3.5,7
171706,6.6,66
171713,1.0,1
171719,1.0,1
171721,3.0,3
171725,6.8,34
171730,7.0,7
171732,5.0,10
171733,1.0,4
171739,1.5,3
171740,9.285714285714286,65
171743,10.0,10
171745,1.0,1
171748,7.0,21
171749,3.0,3
171750,9.0,9
171751,2.0,2
171753,3.0,3
171755,7.666666666666667,23
171756,2.0,8
171765,1.7,17
171770,3.0,3
171771,10.0,10
171773,5.0,15
171776,7.0,14
171777,10.0,30
171778,1.0,2
171780,6.375,51
171783,1.4,7
171784,6.0,36
171787,7.5,15
171789,5.0,5
171790,10.0,20
171792,8.727272727272727,96
171793,4.75,19
171798,10.0,10
171800,3.5714285714285716,25
171803,1.8888888888888888,17
171804,3.0,3
171805,10.0,10
171810,6.75,54
171812,10.0,10
171814,1.3,13
171818,1.0,1
171819,7.222222222222222,195
171822,3.0,3
171824,1.0,1
171827,1.6,8
171829,5.5,11
171831,1.6,24
171834,7.0,14
171844,6.0,12
171849,5.5,11
171850,2.0,14
171851,3.0,9
171853,5.285714285714286,37
171856,8.0,16
171858,1.2,24
171859,10.0,160
171867,7.0,7
171868,7.0,7
171869,2.0,2
171870,4.285714285714286,30
171871,3.0,9
171873,9.0,9
171876,7.333333333333333,22
171878,3.4444444444444446,31
171880,9.0,9
171883,6.666666666666667,20
171885,5.0,10
171886,4.111111111111111,37
171888,5.0,5
171889,3.0,3
171895,1.0,1
171897,2.6666666666666665,16
171899,10.0,30
171900,4.0,12
171904,10.0,10
171905,5.666666666666667,17
171909,4.0,4
171913,5.0,5
171914,1.2,36
171916,6.0,24
171918,10.0,60
171919,1.0,1
171920,5.5,11
171922,7.5,15
171928,1.0,6
171930,6.5,13
171931,2.0,2
171933,6.0,6
171935,3.0,3
171937,4.333333333333333,39
171941,8.0,16
171947,2.5,10
171948,6.5,13
171953,5.0,5
171956,5.0,5
171958,4.0,4
171959,4.111111111111111,37
171961,4.0,4
171963,9.0,9
171965,4.0,12
171967,6.5,13
171968,9.0,18
171969,7.642857142857143,107
171971,4.0,24
171974,2.5,10
171977,3.0,3
171978,3.6666666666666665,22
171980,3.25,13
171983,4.766666666666667,143
171988,1.0,1
171989,10.0,10
171992,10.0,80
171993,9.0,9
171995,1.0,1
172000,5.0,10
172001,1.0,1
172006,1.0,1
172007,5.5,55
172008,7.0,14
172009,5.666666666666667,17
172011,5.0,5
172013,5.75,23
172016,10.0,10
172021,7.0,7
172024,6.0,12
172026,5.0,20
172030,10.0,10
172033,5.0,25
172037,1.0,1
172040,2.0,2
172043,9.4,47
172047,8.0,16
172048,1.0,1
172053,1.4,14
172054,7.5,45
172058,8.333333333333334,50
172061,3.230769230769231,42
172062,4.444444444444445,40
172064,5.375,43
172070,3.0,3
172074,3.0,3
172077,1.0,2
172078,4.0,24
172081,1.0,1
172082,1.6666666666666667,5
172086,2.0,2
172089,3.2857142857142856,23
172090,5.75,23
172092,5.0,5
172093,10.0,10
172095,3.75,15
172099,2.6,39
172103,5.0,5
172106,4.0,4
172107,10.0,10
172109,4.0,4
172110,6.0,6
172111,2.0,2
172114,5.5,11
172115,5.333333333333333,16
172117,9.0,9
172119,2.6666666666666665,8
172122,5.146067415730337,458
172123,7.1,71
172126,4.0,12
172128,3.4,17
172129,10.0,10
172139,7.0,7
172141,1.0,3
172142,4.0,8
172145,1.0,2
172148,5.5,11
172154,8.0,16
172156,1.0,1
172157,2.7,27
172159,7.0,7
172160,1.5,3
172162,8.0,24
172165,8.0,8
172168,7.0,7
172176,8.0,8
172177,5.6,28
172180,5.333333333333333,16
172183,1.0,4
172184,6.0,6
172185,4.0,4
172187,3.5,7
172189,5.166666666666667,31
172191,5.0,15
172192,6.5,13
172194,10.0,10
172197,8.5,17
172199,4.0,4
172201,7.0,21
172202,6.0,6
172204,4.0,4
172207,2.0,2
172214,2.3333333333333335,7
172215,6.022222222222222,271
172216,4.25,17
172217,4.333333333333333,13
172218,5.5,33
172219,3.0,9
172223,4.0,12
172226,10.0,10
172227,6.0,6
172229,4.0,24
172230,5.8,29
172235,7.0,21
172239,6.0,6
172243,10.0,100
172244,10.0,10
172245,1.0,1
172247,4.333333333333333,26
172249,6.5,13
172250,3.75,30
172255,1.0,2
172261,1.5,3
172264,2.0,2
172265,5.5,11
172266,3.5,28
172267,3.0,3
172269,5.333333333333333,32
172271,5.0,5
172277,10.0,10
172278,6.0,12
172284,1.0,2
172288,1.0,1
172291,4.0,4
172295,7.769230769230769,101
172296,6.5,26
172299,2.0,6
172300,1.0,1
172301,2.5,5
172304,2.0,2
172308,4.0,32
172310,3.0,3
172311,8.5,17
172312,3.25,13
172316,7.777777777777778,140
172319,9.0,45
172321,4.5,36
172324,3.5,7
172325,4.818181818181818,106
172327,4.333333333333333,13
172330,2.3333333333333335,7
172333,5.0,5
172339,1.6,24
172341,4.333333333333333,26
172344,4.0,4
172348,8.833333333333334,53
172350,1.0,1
172357,4.0,4
172361,5.0,10
172363,10.0,10
172364,4.833333333333333,29
172365,1.0,1
172367,10.0,10
172370,8.0,40
172375,3.25,13
172378,3.75,30
172379,1.0,1
172380,8.0,8
172382,4.5625,73
172390,9.23076923076923,120
172391,9.5,19
172394,8.0,8
172398,5.142857142857143,36
172401,7.0,7
172403,10.0,20
172405,3.0,6
172408,10.0,10
172409,2.0,4
172412,1.0,1
172416,6.166666666666667,111
172423,5.166666666666667,31
172429,2.75,33
172430,5.0,5
172431,1.0,7
172432,6.0,12
172434,5.0,30
172436,2.5,5
172440,1.1666666666666667,7
172443,6.0,6
172449,1.0,1
172450,3.3333333333333335,10
172451,2.8,14
172454,6.0,18
172458,4.0,8
172460,4.5,18
172461,9.5,19
172462,3.6666666666666665,11
172464,5.0,10
172466,2.0,4
172467,4.0,12
172469,5.0,5
172470,3.5555555555555554,32
172474,1.0,4
172477,1.4444444444444444,13
172478,10.0,10
172479,2.0,2
172480,10.0,20
172482,5.0,5
172485,4.0,4
172488,5.0,5
172489,5.888888888888889,53
172490,6.0,36
172493,1.0,1
172495,7.333333333333333,22
172497,7.333333333333333,22
172504,1.3333333333333333,4
172511,5.4,27
172513,3.0,3
172520,5.0,5
172521,4.923076923076923,64
172526,2.3333333333333335,7
172530,5.0,5
172533,3.5,7
172534,1.25,5
172536,6.0,6
172537,3.0,6
172545,1.2,6
172549,3.0,3
172552,3.888888888888889,35
172553,6.0,12
172559,3.0,3
172560,2.0,10
172561,2.2,11
172566,8.666666666666666,26
172568,6.3125,101
172571,6.5,13
172572,3.0,6
172578,6.125,49
172580,3.7777777777777777,34
172583,2.0,2
172587,1.1111111111111112,50
172592,5.666666666666667,17
172593,10.0,10
172594,4.0,4
172596,2.0,2
172601,2.0,2
172603,4.5,9
172604,6.333333333333333,19
172605,1.75,14
172606,9.0,9
172607,9.0,81
172610,2.769230769230769,36
172611,8.0,8
172612,2.0,2
172616,5.0,15
172617,1.3333333333333333,8
172619,10.0,10
172628,7.0,7
172630,5.2,26
172633,2.0,4
172640,1.75,21
172641,10.0,40
172647,8.0,8
172649,2.25,9
172655,4.5,9
172656,6.0,6
172658,7.333333333333333,22
172660,4.2727272727272725,47
172661,3.0,3
172662,1.0,1
172665,6.5,26
172670,3.0,3
172672,5.0,15
172673,3.4,17
172674,7.333333333333333,66
172675,1.0,1
172676,3.0,6
172679,7.0,21
172680,6.8,34
172685,1.0,1
172688,1.0,1
172692,2.0,2
172702,5.25,84
172704,3.25,13
172709,1.5,3
172711,10.0,10
172717,1.5,3
172723,10.0,10
172728,7.666666666666667,23
172729,2.6666666666666665,8
172731,6.0,6
172732,5.7727272727272725,127
172736,4.142857142857143,29
172737,5.0,5
172738,5.0,25
172739,5.5,11
172742,6.4,32
172743,9.333333333333334,28
172744,6.0,6
172745,3.0,3
172752,5.0,5
172756,6.0,6
172758,10.0,10
172762,5.0,5
172763,1.0,3
172764,7.75,31
172766,4.5,18
172767,10.0,10
172770,5.5,11
172771,10.0,10
172774,5.0,5
172777,1.0,1
172781,5.5,11
172786,1.5,6
172787,10.0,10
172789,3.3333333333333335,10
172793,2.5,5
172803,9.0,9
172804,4.714285714285714,33
172805,10.0,10
172809,3.0,12
172810,10.0,20
172813,5.818181818181818,128
172814,5.0,20
172819,7.0,28
172822,7.0,7
172823,4.0,4
172826,1.0,5
172831,9.0,18
172832,6.0,6
172836,9.0,9
172842,6.0,6
172843,2.0,2
172851,2.0,2
172852,7.0,14
172853,4.5,9
172856,5.0,10
172867,2.0,2
172873,4.333333333333333,13
172874,5.25,21
172876,3.5,7
172879,10.0,10
172881,3.25,26
172882,9.0,9
172885,3.5714285714285716,25
172888,7.142857142857143,50
172891,2.0,2
172892,4.333333333333333,26
172894,9.166666666666666,55
172895,4.0,16
172896,8.777777777777779,79
172905,6.0,6
172906,10.0,40
172908,5.5,11
172912,3.0,3
172914,5.636363636363637,62
172917,4.956521739130435,228
172921,3.4615384615384617,45
172926,1.0,1
172927,2.8181818181818183,93
172934,1.0,4
172937,1.0,1
172938,2.0,2
172941,6.0,6
172942,5.0,15
172944,1.0,3
172947,1.6666666666666667,5
172949,4.666666666666667,28
172954,1.0,9
172956,1.0,2
172957,10.0,10
172958,7.0,7
172960,8.0,8
172961,4.0,8
172963,5.0,5
172967,1.0,7
172970,4.5,18
172973,7.0,14
172980,3.888888888888889,35
172995,10.0,10
173003,10.0,10
173004,6.0,6
173006,7.0,7
173010,10.0,10
173017,10.0,10
173019,6.0,6
173020,3.0,3
173021,10.0,10
173024,5.0,25
173026,7.0,14
173035,5.25,42
173037,8.0,16
173039,2.2,11
173043,10.0,40
173052,5.0,5
173056,1.1666666666666667,7
173057,2.0,4
173059,5.0,5
173060,6.0,12
173065,8.0,8
173067,10.0,10
173070,6.333333333333333,19
173072,10.0,10
173078,6.6923076923076925,87
173083,3.1818181818181817,35
173085,3.0,12
173087,8.75,35
173089,1.0,6
173090,1.5,3
173094,1.0,1
173101,4.0,4
173102,10.0,30
173104,6.0,6
173105,1.0,1
173107,5.6,28
173110,1.2,6
173114,10.0,10
173115,2.0,2
173118,5.0,15
173124,1.0,1
173126,5.0,5
173129,5.2,26
173137,5.5,11
173141,9.0,9
173143,1.0,3
173147,5.0,25
173151,10.0,20
173153,1.0,1
173154,4.0,4
173160,8.0,8
173161,3.0,3
173164,9.5,19
173165,10.0,10
173168,5.0,5
173170,4.8,24
173171,10.0,10
173172,6.066666666666666,91
173173,6.0,6
173174,4.0,8
173175,1.0,1
173178,2.0,8
173181,3.0,15
173185,5.0,10
173188,1.0,1
173190,9.0,18
173192,3.0,6
173193,9.0,9
173194,1.0,3
173195,7.0,7
173199,3.3333333333333335,20
173201,5.0,10
173202,8.0,24
173203,4.0,4
173204,5.6,28
173205,1.0,1
173209,7.5,30
173211,1.0,2
173214,2.0,2
173215,1.0,1
173216,4.333333333333333,13
173217,5.333333333333333,16
173219,3.4065934065934065,310
173221,10.0,10
173222,4.0,4
173224,1.0,2
173225,4.3,43
173226,6.0,6
173231,4.0,8
173232,6.0,12
173235,10.0,10
173236,1.0,1
173237,10.0,40
173239,2.0,2
173240,10.0,10
173241,10.0,20
173242,2.0,2
173245,4.0,8
173246,9.0,45
173253,4.571428571428571,32
173255,3.0,3
173256,5.333333333333333,16
173258,5.0,5
173261,10.0,10
173263,2.125,17
173264,4.25,17
173266,2.8,14
173272,6.5,13
173274,5.666666666666667,34
173277,7.3125,117
173278,7.0,7
173279,6.0,12
173280,4.5,9
173281,6.0,12
173282,1.0,1
173288,6.5,26
173291,2.0,2
173293,2.5,10
173297,4.75,19
173305,10.0,10
173306,5.375,43
173308,5.666666666666667,17
173317,2.5,10
173320,10.0,10
173322,7.03960396039604,711
173323,4.5,9
173327,2.0,2
173328,10.0,10
173335,3.0,3
173336,9.0,9
173337,3.0,15
173340,5.666666666666667,17
173341,8.0,32
173342,6.777777777777778,61
173343,10.0,10
173344,8.0,8
173345,5.25,84
173351,4.3,129
173354,2.0,10
173355,1.0,1
173356,10.0,90
173357,2.25,9
173358,5.0,5
173359,6.75,27
173362,1.0,1
173366,8.714285714285714,61
173367,1.1666666666666667,7
173371,5.0,5
173372,9.6,48
173375,5.0,5
173377,5.277777777777778,95
173378,6.0,12
173380,6.5,13
173382,5.25,21
173383,3.0,12
173384,8.317365269461078,1389
173391,4.75,19
173392,3.0,3
173395,6.3125,101
173397,8.181818181818182,90
173401,7.0,14
173402,1.0,3
173404,10.0,30
173406,6.0,6
173407,1.0,4
173409,6.5,13
173410,4.0,4
173412,5.0,15
173416,9.666666666666666,29
173417,1.0,1
173418,5.75,23
173432,2.0,14
173433,3.0,12
173434,2.2,11
173435,4.2,21
173437,2.176470588235294,37
173440,4.818181818181818,106
173441,8.0,16
173442,1.3333333333333333,4
173445,8.0,16
173446,5.2,26
173449,4.5,9
173450,10.0,10
173456,3.230769230769231,42
173461,9.6,48
173469,7.333333333333333,22
173473,5.0,10
173477,8.0,16
173481,1.0,1
173483,6.096385542168675,506
173486,6.0,6
173487,4.777777777777778,43
173488,3.75,15
173490,1.3333333333333333,4
173491,6.0,60
173492,3.0,18
173494,2.6666666666666665,8
173496,8.3,83
173500,2.0,2
173501,10.0,10
173502,7.0,7
173503,3.0,3
173507,6.0,6
173508,10.0,10
173509,9.0,27
173512,2.769230769230769,36
173513,2.0,2
173514,10.0,10
173517,4.0,4
173519,6.0,6
173521,6.0,6
173523,2.0,6
173524,2.0,2
173525,5.5,22
173528,5.0,5
173530,3.0,3
173532,5.0,5
173533,1.0,3
173534,5.925925925925926,160
173536,7.0,7
173538,1.5,3
173540,10.0,10
173542,5.909090909090909,65
173547,6.2105263157894735,118
173549,2.0,4
173550,8.5,17
173551,4.25,51
173553,8.0,8
173555,9.0,9
173558,10.0,10
173562,2.142857142857143,15
173564,6.0,6
173565,4.9,49
173571,7.2727272727272725,80
173572,3.0,6
173577,4.0,4
173582,7.0,7
173585,9.5,38
173590,5.0,5
173591,1.6666666666666667,25
173592,6.25,50
173594,4.555555555555555,41
173597,6.0,18
173600,6.12037037037037,661
173601,5.0,20
173606,1.0,1
173607,7.0,7
173609,7.0,7
173613,2.5,10
173616,5.25,21
173626,10.0,10
173627,8.0,16
173630,7.5,30
173631,5.5,11
173633,1.0,1
173637,4.0,12
173645,6.0,6
173646,7.142857142857143,50
173647,10.0,10
173648,10.0,30
173651,5.0,5
173652,7.0,7
173654,7.6,114
173657,4.5,18
173658,1.2307692307692308,16
173661,3.0,6
173662,5.0,10
173663,7.0,21
173665,2.0,8
173670,6.0,24
173675,3.0,3
173676,3.8,19
173678,4.0,4
173680,1.0,1
173687,1.0,2
173689,2.111111111111111,19
173692,1.0,4
173693,5.5,33
173694,1.0,2
173697,8.0,8
173698,7.0,7
173701,3.3333333333333335,10
173702,8.0,8
173703,3.0,3
173704,4.0,4
173705,9.0,9
173706,2.6666666666666665,8
173707,2.0,22
173708,5.333333333333333,16
173710,10.0,10
173712,1.0,1
173713,1.0,13
173714,5.0,20
173715,6.0,6
173716,3.5,7
173719,6.5,78
173721,3.0,3
173725,1.0,3
173732,10.0,10
173734,5.5,11
173735,9.333333333333334,112
173737,7.666666666666667,46
173738,3.0,18
173739,9.0,9
173740,5.666666666666667,17
173743,5.0,35
173744,5.935483870967742,184
173748,3.0,3
173749,2.0,2
173750,9.6,48
173751,2.625,21
173756,4.0,24
173757,8.7,87
173759,3.0,9
173760,4.0,4
173761,3.5,14
173762,4.0,24
173765,2.0,2
173768,7.0,7
173771,1.0,1
173776,5.0,75
173785,1.0,2
173787,2.5,5
173789,4.0,4
173795,7.857142857142857,55
173796,4.0,12
173797,3.0689655172413794,89
173798,4.333333333333333,13
173799,5.439024390243903,446
173801,6.5,26
173804,5.8,29
173809,4.75,19
173810,10.0,10
173812,10.0,10
173816,8.0,8
173827,3.4285714285714284,48
173828,4.75,19
173829,8.0,128
173832,5.0,5
173833,5.0,5
173834,7.0,7
173836,5.0,5
173841,4.0,8
173842,7.0,21
173843,1.0,1
173850,10.0,10
173852,2.2333333333333334,134
173856,10.0,10
173857,6.0,6
173858,6.0,6
173862,4.0,4
173869,1.5,6
173871,5.375,86
173873,5.0,10
173874,4.857142857142857,34
173875,7.0,14
173876,3.0,9
173877,9.0,9
173882,5.5,11
173886,3.0,6
173887,6.5,13
173891,10.0,10
173893,1.0,2
173894,2.625,21
173898,6.0,12
173900,6.5,52
173906,10.0,10
173908,5.25,21
173910,5.153846153846154,134
173911,4.6,23
173912,2.0,2
173913,7.333333333333333,22
173914,2.857142857142857,40
173916,3.0,3
173917,1.0,1
173920,2.6666666666666665,8
173923,5.0,5
173931,5.5,11
173936,6.0,18
173939,2.0,2
173940,6.571428571428571,46
173941,4.666666666666667,28
173943,2.0,2
173944,1.0,8
173945,5.454545454545454,180
173947,6.0,18
173951,4.666666666666667,28
173955,10.0,10
173957,5.0,10
173961,2.0,2
173962,5.0,5
173963,3.0,3
173965,2.0,2
173966,3.5,7
173969,6.0,30
173971,8.0,8
173977,1.896551724137931,55
173982,3.4285714285714284,24
173983,6.0,12
173988,2.2222222222222223,20
173995,5.8076923076923075,151
173999,1.0,1
174002,3.5,14
174004,10.0,10
174007,1.0,3
174008,9.0,18
174012,6.5,26
174014,8.0,8
174015,7.2727272727272725,80
174017,5.5,11
174024,1.1111111111111112,10
174025,10.0,10
174027,5.111111111111111,46
174032,1.0,1
174036,2.5,5
174038,4.25,17
174042,4.6,23
174043,3.5,7
174045,9.0,9
174047,4.666666666666667,14
174049,5.833333333333333,35
174054,5.0,5
174055,7.0,28
174057,10.0,10
174060,9.275862068965518,269
174064,5.333333333333333,64
174066,2.3333333333333335,7
174067,1.0,1
174076,8.5,17
174077,9.911764705882353,337
174080,8.75,35
174081,3.6666666666666665,11
174084,9.333333333333334,28
174086,6.142857142857143,43
174091,5.0,5
174093,2.1,21
174095,4.0,12
174098,6.0,12
174099,7.0,14
174106,3.25,13
174107,1.0,3
174108,7.0,14
174111,8.0,8
174112,2.0,2
174124,1.0,3
174127,7.0,14
174132,10.0,10
174133,4.333333333333333,26
174137,8.0,8
174141,9.6,48
174143,1.0,1
174144,1.6428571428571428,46
174145,4.666666666666667,14
174146,2.5,5
174147,8.333333333333334,25
174148,8.0,16
174149,5.0,15
174163,5.285714285714286,37
174164,4.0,4
174165,1.0,6
174166,5.175257731958763,502
174169,10.0,10
174174,10.0,10
174175,5.0,40
174177,9.0,9
174180,6.375,51
174183,10.0,10
174185,6.0,6
174189,10.0,10
174191,5.555555555555555,50
174193,9.0,9
174196,6.4,32
174198,6.0,12
174199,8.0,8
174200,8.0,8
174208,5.0,5
174210,2.8,28
174212,3.2,16
174213,9.0,18
174214,4.0,8
174217,10.0,30
174219,5.222222222222222,47
174220,4.75,19
174221,10.0,10
174226,3.6,18
174227,4.0,4
174233,1.0,9
174237,10.0,10
174238,6.0,12
174240,10.0,10
174243,2.2,11
174244,5.0,5
174245,4.5,9
174246,1.7272727272727273,19
174248,4.0,4
174250,4.333333333333333,13
174252,5.0,5
174253,1.25,5
174254,8.0,16
174256,5.0,5
174258,10.0,10
174266,7.0,7
174267,1.0,1
174268,6.0,30
174269,6.333333333333333,38
174270,5.5,44
174272,3.0,3
174275,7.0,7
174277,1.0,1
174279,2.0,2
174281,10.0,20
174282,6.0,6
174285,5.0,5
174287,1.5,3
174289,4.333333333333333,13
174290,3.8,76
174292,4.666666666666667,14
174294,1.0,1
174298,7.333333333333333,22
174300,2.5,10
174305,5.0,5
174306,7.15,143
174307,3.0,3
174308,7.333333333333333,22
174310,5.0,5
174311,8.0,8
174312,1.0,1
174315,8.166666666666666,49
174320,6.0,6
174322,1.0,1
174326,10.0,10
174330,6.0,6
174332,7.0,7
174335,2.0,2
174345,9.2,46
174350,4.666666666666667,14
174355,10.0,30
174358,7.0,21
174359,5.0,5
174362,4.25,17
174363,3.0,9
174364,3.0,33
174369,10.0,250
174370,1.0,1
174379,10.0,10
174383,1.0,11
174386,4.5,36
174389,7.0,119
174391,10.0,10
174395,8.0,8
174396,1.0,3
